,loan_amnt,emp_length,home_ownership,inq_last_6mths,revol_bal,age,tag
345858,10000.0,8.0,1.0,1.0,11706.0,27.0,0.0
1592586,35000.0,10.0,1.0,0.0,18226.0,24.0,0.0
411125,18900.0,5.0,0.0,0.0,11010.0,19.0,0.0
348798,15000.0,1.0,1.0,0.0,8450.0,20.0,0.0
1634704,15000.0,6.0,0.0,1.0,23377.0,21.0,0.0
93277,19200.0,1.0,1.0,2.0,6693.0,36.0,0.0
917479,24925.0,10.0,0.0,1.0,1505.0,19.0,0.0
223012,17600.0,3.0,1.0,1.0,4619.0,23.0,0.0
68473,20000.0,0.0,1.0,1.0,16220.0,28.0,0.0
64550,3000.0,10.0,0.0,0.0,30282.0,43.0,1.0
1320958,25000.0,10.0,1.0,1.0,4470.0,31.0,1.0
207561,25000.0,10.0,1.0,3.0,9301.0,47.0,0.0
337979,15000.0,2.0,0.0,0.0,16942.0,18.0,0.0
349289,20000.0,10.0,0.0,0.0,18080.0,20.0,0.0
52924,13475.0,10.0,1.0,0.0,3788.0,46.0,0.0
276482,25000.0,10.0,1.0,3.0,190050.0,34.0,0.0
236693,18000.0,7.0,1.0,1.0,15332.0,22.0,1.0
1509289,5350.0,3.0,0.0,1.0,708.0,30.0,1.0
250599,8000.0,5.0,0.0,0.0,21408.0,20.0,1.0
1594557,35000.0,7.0,1.0,0.0,27419.0,47.0,1.0
844006,15000.0,7.0,1.0,0.0,25506.0,34.0,0.0
670779,29375.0,10.0,1.0,0.0,30497.0,50.0,0.0
911007,8000.0,0.0,0.0,2.0,11671.0,33.0,1.0
14671,13200.0,5.0,0.0,0.0,13488.0,19.0,0.0
940625,10350.0,2.0,0.0,2.0,2931.0,29.0,1.0
647595,10000.0,6.0,0.0,1.0,4785.0,41.0,1.0
1577229,6500.0,5.0,0.0,0.0,7680.0,33.0,1.0
239332,2800.0,10.0,1.0,1.0,10207.0,30.0,0.0
114438,3000.0,10.0,1.0,4.0,5858.0,44.0,1.0
832729,10000.0,4.0,0.0,0.0,4578.0,19.0,0.0
101281,28000.0,10.0,1.0,1.0,39440.0,49.0,0.0
290564,30000.0,1.0,1.0,0.0,9933.0,25.0,1.0
154429,13900.0,10.0,0.0,2.0,20129.0,33.0,0.0
425999,15000.0,8.0,1.0,4.0,148697.0,37.0,0.0
430909,20000.0,9.0,0.0,0.0,7379.0,43.0,1.0
557500,13000.0,10.0,1.0,1.0,26056.0,53.0,1.0
1130363,18550.0,8.0,1.0,4.0,13503.0,19.0,0.0
849593,26000.0,1.0,1.0,1.0,26323.0,51.0,1.0
912717,5000.0,7.0,0.0,1.0,11649.0,39.0,1.0
158798,30000.0,0.0,1.0,0.0,27148.0,35.0,0.0
674337,20000.0,10.0,1.0,1.0,12748.0,20.0,1.0
348704,13750.0,10.0,0.0,1.0,30528.0,22.0,0.0
907807,7550.0,10.0,1.0,0.0,3912.0,36.0,0.0
78755,27000.0,0.0,0.0,0.0,30069.0,18.0,0.0
564832,35000.0,10.0,1.0,1.0,23911.0,27.0,1.0
609571,15000.0,3.0,0.0,1.0,8266.0,21.0,0.0
593603,12800.0,10.0,1.0,1.0,7608.0,40.0,0.0
904004,7200.0,3.0,1.0,0.0,4154.0,54.0,1.0
462278,35000.0,0.0,1.0,1.0,43457.0,24.0,0.0
147060,23800.0,0.0,0.0,0.0,44820.0,18.0,0.0
1620099,20000.0,10.0,1.0,1.0,8747.0,19.0,0.0
821586,7550.0,8.0,1.0,2.0,13106.0,33.0,0.0
593276,20025.0,7.0,1.0,0.0,19781.0,32.0,0.0
1428011,24000.0,0.0,1.0,0.0,16679.0,29.0,0.0
46423,9650.0,10.0,0.0,0.0,4281.0,31.0,0.0
1347012,11350.0,1.0,0.0,0.0,4638.0,19.0,0.0
1585058,10000.0,0.0,1.0,2.0,10819.0,30.0,0.0
678780,20400.0,0.0,1.0,2.0,23362.0,21.0,0.0
812852,22500.0,10.0,1.0,1.0,19690.0,18.0,1.0
1533546,27000.0,1.0,1.0,1.0,773.0,37.0,1.0
1114156,25000.0,10.0,1.0,1.0,12956.0,21.0,0.0
611257,10000.0,10.0,1.0,0.0,35753.0,35.0,0.0
869264,3500.0,5.0,0.0,0.0,3292.0,37.0,1.0
898038,14650.0,6.0,1.0,0.0,9072.0,30.0,0.0
1347877,9500.0,3.0,1.0,0.0,8637.0,39.0,1.0
1362469,10000.0,5.0,0.0,1.0,2562.0,24.0,0.0
665773,11675.0,2.0,0.0,0.0,11690.0,18.0,0.0
647253,21000.0,2.0,0.0,0.0,20231.0,38.0,1.0
433356,9500.0,10.0,1.0,1.0,8406.0,38.0,0.0
153331,20725.0,10.0,0.0,0.0,11037.0,32.0,0.0
1329816,16000.0,0.0,1.0,0.0,12780.0,40.0,1.0
695696,20000.0,5.0,1.0,2.0,51237.0,30.0,0.0
843053,6000.0,1.0,0.0,4.0,5435.0,18.0,0.0
220105,13500.0,0.0,1.0,1.0,5724.0,50.0,1.0
630205,15000.0,10.0,1.0,0.0,4511.0,39.0,0.0
42833,34875.0,1.0,1.0,1.0,44442.0,34.0,0.0
447775,6000.0,2.0,0.0,0.0,5276.0,21.0,0.0
608214,33950.0,4.0,1.0,1.0,24896.0,27.0,0.0
189322,19750.0,10.0,0.0,1.0,20136.0,33.0,0.0
235736,18825.0,10.0,0.0,0.0,11004.0,23.0,0.0
1571636,10000.0,3.0,0.0,1.0,7191.0,21.0,0.0
536777,8000.0,9.0,1.0,0.0,7547.0,28.0,1.0
1623756,20000.0,4.0,0.0,0.0,11450.0,39.0,1.0
562117,17600.0,10.0,1.0,0.0,16357.0,64.0,1.0
114513,7200.0,10.0,1.0,0.0,19867.0,40.0,0.0
356342,10000.0,10.0,1.0,1.0,15106.0,41.0,0.0
934431,5000.0,6.0,1.0,1.0,13367.0,18.0,0.0
951873,11100.0,4.0,0.0,3.0,27407.0,19.0,0.0
412188,5000.0,3.0,0.0,0.0,9459.0,20.0,0.0
626342,8000.0,0.0,0.0,0.0,8167.0,29.0,1.0
487176,13975.0,3.0,1.0,0.0,16506.0,26.0,0.0
12902,15000.0,10.0,1.0,1.0,13862.0,47.0,0.0
309600,5000.0,5.0,0.0,0.0,9703.0,22.0,0.0
1362690,8000.0,0.0,0.0,0.0,10094.0,18.0,0.0
834109,15000.0,10.0,1.0,0.0,7984.0,28.0,1.0
611372,6500.0,4.0,0.0,0.0,6511.0,38.0,1.0
38409,20000.0,0.0,1.0,0.0,5955.0,34.0,0.0
270388,8500.0,10.0,1.0,0.0,9955.0,22.0,1.0
1168860,12000.0,3.0,0.0,1.0,2872.0,21.0,0.0
391948,10000.0,10.0,1.0,1.0,1971.0,24.0,0.0
1153471,21000.0,10.0,0.0,0.0,22875.0,26.0,0.0
276442,9800.0,7.0,0.0,5.0,5088.0,26.0,0.0
451045,20000.0,10.0,1.0,0.0,6481.0,23.0,0.0
1436575,32000.0,5.0,1.0,0.0,17470.0,22.0,1.0
885484,35000.0,10.0,1.0,0.0,6663.0,57.0,1.0
313486,12000.0,2.0,1.0,0.0,21362.0,35.0,0.0
207959,16000.0,10.0,1.0,0.0,16847.0,57.0,1.0
119211,28775.0,0.0,0.0,0.0,27118.0,18.0,0.0
1595763,15000.0,2.0,1.0,0.0,17046.0,22.0,0.0
420570,25200.0,10.0,1.0,1.0,35712.0,38.0,1.0
105227,10000.0,0.0,1.0,1.0,5141.0,49.0,1.0
41450,27550.0,2.0,1.0,1.0,23170.0,31.0,0.0
959190,7200.0,1.0,0.0,0.0,8749.0,36.0,1.0
1354673,15000.0,4.0,0.0,0.0,11109.0,22.0,0.0
448586,15000.0,2.0,0.0,1.0,16455.0,20.0,0.0
1374581,14000.0,10.0,1.0,0.0,10691.0,19.0,1.0
166823,9525.0,0.0,0.0,0.0,8899.0,18.0,0.0
201105,8125.0,1.0,1.0,0.0,5452.0,30.0,0.0
96803,12000.0,7.0,1.0,5.0,59942.0,22.0,0.0
1631388,6000.0,7.0,0.0,0.0,1883.0,25.0,0.0
1332191,24000.0,1.0,0.0,1.0,5054.0,19.0,0.0
930680,8750.0,10.0,0.0,0.0,8572.0,25.0,1.0
674136,20000.0,10.0,1.0,1.0,9965.0,35.0,0.0
881684,19000.0,6.0,0.0,4.0,22606.0,27.0,0.0
1136650,35000.0,7.0,1.0,1.0,20700.0,22.0,0.0
413299,10000.0,10.0,1.0,0.0,8819.0,19.0,0.0
621113,11000.0,3.0,1.0,1.0,7162.0,33.0,0.0
423648,9500.0,4.0,1.0,1.0,11913.0,45.0,1.0
125048,16375.0,7.0,0.0,0.0,6779.0,28.0,0.0
338496,16800.0,7.0,1.0,1.0,1133.0,19.0,1.0
380365,16000.0,10.0,1.0,1.0,23901.0,66.0,1.0
1140970,8000.0,10.0,1.0,0.0,7139.0,19.0,0.0
1453273,34500.0,6.0,1.0,2.0,7394.0,26.0,0.0
438810,5000.0,5.0,1.0,1.0,12752.0,38.0,0.0
968990,21250.0,10.0,1.0,2.0,5443.0,32.0,1.0
1585745,10000.0,2.0,1.0,0.0,9678.0,21.0,1.0
134756,4450.0,10.0,0.0,4.0,5832.0,20.0,1.0
809553,15000.0,10.0,0.0,0.0,8165.0,27.0,0.0
543842,20000.0,10.0,0.0,0.0,14654.0,24.0,0.0
357359,15000.0,8.0,0.0,0.0,12553.0,28.0,0.0
116164,1000.0,0.0,0.0,2.0,3906.0,18.0,0.0
844277,10000.0,10.0,1.0,0.0,15849.0,57.0,1.0
964000,32000.0,10.0,1.0,1.0,19168.0,26.0,1.0
1069198,1000.0,10.0,0.0,0.0,22917.0,18.0,0.0
824440,9250.0,2.0,0.0,0.0,15831.0,30.0,1.0
393987,9600.0,2.0,1.0,1.0,8110.0,36.0,0.0
279540,24000.0,10.0,1.0,0.0,25045.0,25.0,0.0
70493,15925.0,10.0,1.0,0.0,9790.0,27.0,0.0
979903,16000.0,10.0,1.0,1.0,25506.0,66.0,1.0
1330579,7500.0,9.0,1.0,1.0,17167.0,26.0,1.0
409478,10000.0,1.0,1.0,0.0,11387.0,37.0,0.0
67458,12075.0,9.0,1.0,0.0,7135.0,39.0,0.0
1538516,26975.0,2.0,0.0,0.0,5117.0,22.0,1.0
128713,10425.0,0.0,0.0,3.0,5284.0,18.0,0.0
1613420,25000.0,10.0,0.0,0.0,24592.0,29.0,0.0
261101,5000.0,0.0,0.0,2.0,3825.0,18.0,0.0
166762,11000.0,1.0,1.0,2.0,15084.0,25.0,0.0
451530,15000.0,0.0,1.0,0.0,17301.0,35.0,0.0
1555417,14400.0,1.0,0.0,0.0,12263.0,18.0,0.0
1601381,15000.0,10.0,1.0,1.0,10725.0,24.0,0.0
1140530,15000.0,5.0,1.0,1.0,696.0,26.0,0.0
1391464,16800.0,10.0,0.0,1.0,24450.0,30.0,0.0
462777,4000.0,0.0,1.0,0.0,12365.0,29.0,0.0
962658,16950.0,10.0,1.0,3.0,12588.0,39.0,0.0
829176,15000.0,10.0,1.0,2.0,10926.0,40.0,0.0
78491,7200.0,10.0,0.0,0.0,2992.0,22.0,0.0
380912,3075.0,10.0,1.0,1.0,4269.0,32.0,0.0
696667,8000.0,10.0,1.0,0.0,7733.0,45.0,0.0
194902,16000.0,10.0,0.0,0.0,8263.0,22.0,0.0
921828,12000.0,8.0,1.0,0.0,12874.0,21.0,0.0
426069,6000.0,1.0,0.0,0.0,6074.0,18.0,0.0
131531,6800.0,4.0,1.0,1.0,9165.0,53.0,1.0
856672,25000.0,5.0,1.0,5.0,16149.0,52.0,1.0
838405,33425.0,3.0,1.0,1.0,37058.0,30.0,0.0
430142,25000.0,10.0,1.0,0.0,40445.0,21.0,0.0
1223658,2900.0,10.0,1.0,0.0,198.0,33.0,1.0
841996,10000.0,3.0,1.0,1.0,30865.0,23.0,1.0
62786,28000.0,2.0,0.0,0.0,32826.0,19.0,0.0
838869,22000.0,10.0,0.0,1.0,10191.0,25.0,0.0
315384,10850.0,10.0,1.0,0.0,18267.0,64.0,1.0
1016013,25000.0,10.0,1.0,0.0,8595.0,20.0,0.0
410038,4800.0,10.0,0.0,0.0,9454.0,25.0,0.0
851733,20000.0,1.0,1.0,2.0,5811.0,23.0,0.0
488573,32100.0,2.0,1.0,1.0,14296.0,34.0,0.0
929303,31000.0,10.0,0.0,0.0,30198.0,51.0,1.0
1536928,19200.0,0.0,0.0,0.0,15791.0,18.0,0.0
194169,10000.0,10.0,1.0,0.0,4877.0,20.0,0.0
851394,8250.0,1.0,1.0,3.0,37060.0,29.0,0.0
1166253,6000.0,2.0,1.0,1.0,44269.0,32.0,0.0
463123,11400.0,4.0,0.0,1.0,12716.0,21.0,0.0
189634,26775.0,10.0,0.0,2.0,10115.0,33.0,0.0
803471,11200.0,1.0,0.0,3.0,8396.0,21.0,1.0
899391,22900.0,7.0,1.0,0.0,15476.0,24.0,1.0
691925,15700.0,10.0,1.0,0.0,15507.0,21.0,0.0
165767,22950.0,1.0,1.0,1.0,20388.0,35.0,0.0
113884,35000.0,6.0,1.0,1.0,31725.0,30.0,0.0
1395875,18000.0,1.0,1.0,0.0,31034.0,49.0,1.0
128731,35000.0,0.0,1.0,1.0,3276.0,28.0,1.0
827249,18000.0,5.0,0.0,2.0,15016.0,26.0,0.0
900688,14575.0,8.0,0.0,1.0,15224.0,18.0,0.0
924739,6000.0,3.0,1.0,0.0,5529.0,32.0,1.0
1342007,24000.0,10.0,0.0,1.0,42152.0,20.0,0.0
842982,11500.0,10.0,0.0,2.0,11921.0,45.0,1.0
1608297,13800.0,8.0,0.0,1.0,3455.0,19.0,0.0
97684,25000.0,3.0,0.0,2.0,12292.0,20.0,0.0
942281,8875.0,6.0,0.0,0.0,11749.0,26.0,0.0
336754,10000.0,3.0,0.0,0.0,5448.0,22.0,0.0
448439,23850.0,10.0,1.0,1.0,8973.0,34.0,0.0
243412,8000.0,3.0,0.0,0.0,368.0,21.0,0.0
168134,12000.0,3.0,0.0,0.0,9061.0,18.0,0.0
169243,8000.0,3.0,0.0,2.0,4278.0,19.0,0.0
566766,6300.0,2.0,0.0,0.0,4527.0,21.0,0.0
256660,7350.0,10.0,1.0,0.0,8511.0,34.0,0.0
1173503,6000.0,0.0,0.0,0.0,9358.0,33.0,1.0
1343267,16800.0,8.0,1.0,0.0,29807.0,25.0,0.0
687532,28500.0,4.0,1.0,2.0,48305.0,22.0,0.0
678923,20000.0,10.0,1.0,0.0,6062.0,24.0,1.0
227067,20000.0,10.0,1.0,4.0,5127.0,61.0,1.0
579710,20000.0,2.0,0.0,2.0,19802.0,21.0,0.0
1576940,21000.0,2.0,1.0,1.0,11613.0,24.0,0.0
313393,24625.0,9.0,1.0,0.0,36360.0,33.0,0.0
475744,15000.0,1.0,0.0,0.0,13190.0,19.0,0.0
166296,8775.0,1.0,0.0,1.0,4489.0,18.0,0.0
1631907,11200.0,2.0,1.0,0.0,13305.0,19.0,0.0
262910,15000.0,10.0,0.0,0.0,12662.0,43.0,1.0
1106336,8000.0,5.0,0.0,0.0,3111.0,22.0,1.0
209274,22500.0,10.0,0.0,3.0,6972.0,36.0,1.0
1560524,7000.0,1.0,0.0,1.0,3944.0,19.0,0.0
365968,22775.0,1.0,0.0,0.0,12997.0,19.0,0.0
1642804,24000.0,7.0,1.0,1.0,28434.0,25.0,1.0
804863,14125.0,8.0,0.0,1.0,9694.0,44.0,1.0
837064,7000.0,2.0,0.0,2.0,7110.0,20.0,0.0
538057,9600.0,9.0,0.0,1.0,1821.0,27.0,0.0
1557272,4000.0,1.0,1.0,0.0,7205.0,38.0,1.0
387778,11400.0,3.0,0.0,0.0,9437.0,18.0,0.0
104582,22675.0,10.0,1.0,0.0,18937.0,31.0,0.0
680946,10800.0,0.0,0.0,0.0,10774.0,18.0,0.0
620346,11000.0,10.0,1.0,1.0,17073.0,19.0,0.0
54316,7800.0,4.0,1.0,1.0,6915.0,50.0,1.0
901893,16000.0,2.0,0.0,0.0,21401.0,20.0,0.0
192219,18000.0,6.0,1.0,1.0,25871.0,30.0,0.0
17595,10000.0,5.0,0.0,0.0,7288.0,19.0,0.0
23901,15000.0,5.0,0.0,0.0,9949.0,22.0,0.0
330029,21125.0,10.0,0.0,1.0,11777.0,20.0,0.0
1640008,15000.0,4.0,0.0,0.0,13420.0,33.0,1.0
250098,3000.0,6.0,1.0,2.0,16741.0,60.0,1.0
910514,25000.0,9.0,1.0,2.0,23033.0,44.0,0.0
1574604,24000.0,10.0,1.0,3.0,27063.0,29.0,1.0
864433,3600.0,4.0,0.0,3.0,35676.0,33.0,1.0
871272,24000.0,7.0,0.0,1.0,18514.0,22.0,0.0
209002,10000.0,10.0,0.0,3.0,14788.0,50.0,1.0
536197,12000.0,10.0,1.0,3.0,7113.0,66.0,1.0
332090,20000.0,6.0,1.0,0.0,7547.0,39.0,0.0
1488600,5000.0,10.0,0.0,0.0,1022.0,47.0,1.0
375450,12000.0,0.0,0.0,0.0,26438.0,27.0,1.0
602376,18875.0,10.0,1.0,0.0,29904.0,45.0,0.0
989634,35000.0,2.0,1.0,0.0,21816.0,39.0,1.0
409757,22400.0,10.0,1.0,0.0,11184.0,26.0,0.0
1098129,12000.0,5.0,0.0,0.0,19660.0,39.0,1.0
577889,11100.0,6.0,0.0,3.0,4519.0,22.0,1.0
416594,16800.0,10.0,1.0,2.0,17567.0,38.0,0.0
638782,21600.0,3.0,0.0,0.0,15016.0,37.0,1.0
489081,5000.0,3.0,1.0,2.0,7134.0,22.0,0.0
493111,8000.0,2.0,0.0,0.0,11686.0,22.0,1.0
643093,10000.0,3.0,1.0,0.0,9366.0,48.0,1.0
549283,8000.0,3.0,0.0,3.0,8305.0,21.0,0.0
1623629,20800.0,4.0,1.0,2.0,33346.0,47.0,1.0
562686,12500.0,9.0,0.0,1.0,3705.0,20.0,0.0
424814,28550.0,10.0,1.0,1.0,45034.0,19.0,1.0
976686,35000.0,7.0,1.0,1.0,1863.0,35.0,1.0
1520911,30000.0,4.0,0.0,3.0,14813.0,22.0,0.0
271182,14075.0,2.0,0.0,1.0,18496.0,18.0,0.0
492777,2100.0,1.0,1.0,0.0,8821.0,48.0,1.0
240023,15850.0,6.0,1.0,1.0,7143.0,29.0,0.0
272945,9250.0,3.0,1.0,1.0,6012.0,55.0,1.0
980889,23675.0,6.0,0.0,1.0,42417.0,21.0,0.0
828713,20500.0,3.0,0.0,1.0,13559.0,22.0,0.0
1590592,7200.0,10.0,0.0,0.0,16788.0,24.0,0.0
919963,17325.0,8.0,0.0,1.0,15979.0,40.0,1.0
943179,12000.0,4.0,0.0,1.0,5182.0,34.0,1.0
844476,18000.0,5.0,1.0,3.0,21410.0,38.0,0.0
576854,20000.0,6.0,1.0,1.0,29106.0,25.0,0.0
940113,5300.0,1.0,0.0,0.0,892.0,18.0,0.0
120379,8000.0,5.0,0.0,0.0,5008.0,22.0,0.0
1392677,14850.0,3.0,1.0,0.0,19012.0,35.0,1.0
399075,7000.0,10.0,1.0,0.0,8288.0,40.0,0.0
197538,16000.0,3.0,1.0,1.0,62319.0,39.0,1.0
110588,19200.0,10.0,1.0,3.0,5580.0,46.0,0.0
326240,21975.0,8.0,1.0,1.0,15566.0,47.0,0.0
1521397,9000.0,10.0,1.0,0.0,3016.0,27.0,1.0
492879,5000.0,10.0,0.0,0.0,5790.0,31.0,0.0
287376,11500.0,10.0,1.0,2.0,283.0,20.0,0.0
697950,16000.0,2.0,0.0,1.0,15366.0,19.0,0.0
6983,31000.0,8.0,1.0,1.0,26835.0,52.0,1.0
1349410,13875.0,7.0,0.0,1.0,3967.0,24.0,0.0
71696,21000.0,0.0,0.0,2.0,20836.0,18.0,0.0
389288,15000.0,4.0,1.0,0.0,3388.0,27.0,0.0
408272,3100.0,4.0,0.0,0.0,2772.0,33.0,1.0
916801,3500.0,10.0,1.0,0.0,16809.0,45.0,1.0
934475,21000.0,3.0,1.0,2.0,22806.0,34.0,1.0
1570087,5000.0,10.0,0.0,0.0,4332.0,25.0,1.0
1044710,35000.0,10.0,0.0,0.0,17863.0,49.0,1.0
1500431,23000.0,9.0,1.0,0.0,7702.0,51.0,1.0
307832,24000.0,5.0,1.0,1.0,6533.0,33.0,1.0
1417140,14400.0,10.0,1.0,0.0,21283.0,56.0,1.0
492153,35000.0,0.0,0.0,1.0,11594.0,18.0,0.0
607194,18000.0,10.0,0.0,1.0,19084.0,33.0,1.0
604131,24125.0,10.0,1.0,0.0,5083.0,45.0,0.0
967213,15000.0,5.0,0.0,0.0,10859.0,22.0,0.0
1006542,12875.0,10.0,0.0,0.0,10283.0,21.0,1.0
783943,13000.0,10.0,1.0,5.0,2959.0,39.0,1.0
408614,5400.0,10.0,1.0,0.0,46335.0,24.0,1.0
1520104,2500.0,4.0,0.0,0.0,10290.0,24.0,0.0
1112738,11200.0,4.0,1.0,1.0,6117.0,30.0,1.0
1133071,11200.0,7.0,1.0,0.0,2733.0,33.0,0.0
94801,30375.0,3.0,1.0,1.0,7484.0,34.0,0.0
201914,3250.0,2.0,0.0,1.0,17843.0,31.0,1.0
91547,15875.0,10.0,0.0,1.0,21781.0,32.0,1.0
375572,8150.0,0.0,0.0,0.0,9976.0,18.0,0.0
359072,14000.0,0.0,0.0,3.0,35318.0,32.0,1.0
49082,15000.0,0.0,0.0,0.0,20280.0,18.0,0.0
1421788,3000.0,10.0,1.0,0.0,9676.0,53.0,1.0
218357,20350.0,10.0,1.0,0.0,19077.0,37.0,0.0
1316156,15450.0,9.0,1.0,0.0,4325.0,38.0,1.0
972302,7200.0,1.0,1.0,3.0,22024.0,36.0,0.0
595968,22000.0,2.0,0.0,2.0,8170.0,20.0,0.0
273610,11000.0,7.0,1.0,0.0,7264.0,22.0,1.0
950240,20700.0,5.0,0.0,0.0,6188.0,21.0,0.0
338766,13000.0,10.0,1.0,1.0,4221.0,29.0,0.0
262282,15000.0,4.0,0.0,0.0,4612.0,26.0,1.0
262216,5000.0,2.0,0.0,0.0,913.0,26.0,1.0
61062,21000.0,6.0,1.0,1.0,6875.0,44.0,0.0
344153,10000.0,0.0,1.0,0.0,12381.0,29.0,0.0
475841,10000.0,6.0,0.0,0.0,3667.0,19.0,0.0
486658,4800.0,9.0,1.0,0.0,4947.0,28.0,1.0
913415,7000.0,5.0,0.0,0.0,7209.0,35.0,1.0
113613,3000.0,5.0,0.0,0.0,3923.0,25.0,1.0
257710,9000.0,10.0,1.0,1.0,4240.0,39.0,1.0
315726,24000.0,5.0,1.0,2.0,3802.0,19.0,0.0
179309,7000.0,5.0,1.0,0.0,10868.0,40.0,0.0
682484,12000.0,6.0,1.0,1.0,50023.0,26.0,0.0
1488975,10000.0,10.0,1.0,1.0,12614.0,45.0,0.0
561537,24000.0,8.0,1.0,0.0,33423.0,34.0,0.0
256962,13750.0,10.0,1.0,2.0,500.0,32.0,1.0
21460,35000.0,0.0,0.0,0.0,34897.0,18.0,0.0
328092,18250.0,3.0,1.0,0.0,15712.0,24.0,0.0
363569,15000.0,10.0,1.0,0.0,3909.0,26.0,0.0
372625,3325.0,3.0,1.0,2.0,2812.0,30.0,0.0
455379,10250.0,3.0,0.0,0.0,10928.0,23.0,0.0
89309,6050.0,4.0,0.0,0.0,13814.0,37.0,1.0
1344710,12000.0,2.0,1.0,0.0,10.0,37.0,0.0
130250,18000.0,10.0,1.0,1.0,2080.0,66.0,1.0
1147627,20000.0,10.0,1.0,0.0,226.0,66.0,1.0
1097849,35000.0,10.0,0.0,0.0,55719.0,27.0,0.0
1438736,16000.0,10.0,1.0,0.0,72400.0,20.0,0.0
876830,1200.0,0.0,1.0,0.0,1489.0,52.0,1.0
483346,9000.0,10.0,0.0,0.0,2895.0,20.0,0.0
231362,20000.0,10.0,1.0,1.0,22368.0,18.0,1.0
586637,31900.0,10.0,1.0,2.0,8662.0,29.0,0.0
123700,16000.0,1.0,0.0,3.0,6551.0,34.0,1.0
632071,15000.0,6.0,0.0,0.0,26315.0,38.0,1.0
235950,24000.0,2.0,0.0,1.0,16318.0,30.0,1.0
1615225,9000.0,4.0,0.0,1.0,2723.0,24.0,0.0
664507,5000.0,10.0,1.0,0.0,10471.0,40.0,0.0
880544,10000.0,2.0,1.0,1.0,8558.0,21.0,1.0
457964,7200.0,10.0,1.0,2.0,5951.0,28.0,0.0
875048,10600.0,3.0,0.0,0.0,21583.0,37.0,1.0
988584,18000.0,5.0,0.0,0.0,6868.0,25.0,0.0
326657,15000.0,5.0,1.0,4.0,4583.0,20.0,0.0
216675,28000.0,10.0,1.0,1.0,8152.0,32.0,1.0
1155391,6025.0,10.0,0.0,2.0,7706.0,27.0,0.0
607373,7000.0,5.0,0.0,0.0,17802.0,37.0,1.0
1586345,11500.0,3.0,1.0,3.0,25728.0,38.0,0.0
1297484,2500.0,10.0,1.0,0.0,15101.0,34.0,0.0
85103,4575.0,10.0,1.0,1.0,1486.0,42.0,0.0
95537,24000.0,9.0,1.0,0.0,6106.0,53.0,1.0
858325,19750.0,10.0,1.0,0.0,16939.0,38.0,1.0
108772,4800.0,9.0,0.0,0.0,11122.0,20.0,1.0
1171331,18000.0,2.0,1.0,1.0,4232.0,34.0,0.0
276041,25000.0,10.0,1.0,4.0,29858.0,43.0,0.0
817217,11875.0,3.0,1.0,0.0,4598.0,30.0,0.0
848240,5000.0,9.0,1.0,1.0,14575.0,51.0,1.0
887944,28000.0,6.0,1.0,0.0,8565.0,34.0,0.0
269804,25000.0,0.0,0.0,0.0,15169.0,18.0,0.0
169562,35000.0,10.0,1.0,0.0,40505.0,21.0,0.0
813475,12000.0,10.0,0.0,0.0,24195.0,29.0,0.0
1627282,20000.0,2.0,0.0,0.0,13556.0,20.0,0.0
1110738,13900.0,10.0,1.0,0.0,7623.0,42.0,0.0
162700,2700.0,2.0,0.0,1.0,2481.0,36.0,1.0
267467,14000.0,7.0,0.0,1.0,9711.0,22.0,1.0
830276,10000.0,10.0,1.0,2.0,7183.0,25.0,0.0
152317,4200.0,8.0,0.0,1.0,2832.0,33.0,1.0
953397,16825.0,8.0,1.0,0.0,13761.0,24.0,0.0
268580,9600.0,0.0,1.0,2.0,12389.0,44.0,1.0
275912,5000.0,4.0,1.0,8.0,0.0,40.0,0.0
21512,25000.0,10.0,1.0,0.0,27006.0,49.0,1.0
547045,12000.0,10.0,1.0,0.0,26897.0,43.0,1.0
608425,10000.0,10.0,0.0,1.0,20199.0,23.0,0.0
943066,26000.0,0.0,1.0,0.0,11937.0,49.0,1.0
683475,35000.0,10.0,1.0,1.0,39766.0,40.0,0.0
95824,4800.0,1.0,1.0,0.0,2822.0,22.0,0.0
1391693,8775.0,6.0,1.0,1.0,43719.0,54.0,1.0
223945,15000.0,10.0,1.0,4.0,16299.0,39.0,1.0
852657,10000.0,1.0,1.0,4.0,4379.0,39.0,1.0
524034,5600.0,1.0,0.0,1.0,9823.0,19.0,0.0
823633,12000.0,8.0,1.0,0.0,18007.0,44.0,0.0
795770,6000.0,2.0,0.0,0.0,16121.0,26.0,1.0
194452,15000.0,10.0,1.0,0.0,26599.0,66.0,1.0
841457,4200.0,10.0,0.0,0.0,821.0,21.0,0.0
1433625,19200.0,10.0,1.0,2.0,35440.0,27.0,0.0
250733,28625.0,4.0,1.0,0.0,66958.0,54.0,1.0
585352,35000.0,10.0,1.0,1.0,78218.0,21.0,0.0
225138,30225.0,10.0,1.0,1.0,13159.0,40.0,0.0
310358,15000.0,1.0,0.0,2.0,12468.0,19.0,0.0
236726,10000.0,0.0,0.0,1.0,9886.0,18.0,0.0
655144,6275.0,7.0,0.0,1.0,3316.0,42.0,1.0
884357,24175.0,0.0,0.0,0.0,41912.0,18.0,0.0
277474,3500.0,0.0,0.0,1.0,447.0,18.0,0.0
468040,15425.0,9.0,1.0,0.0,1177.0,23.0,0.0
578720,19675.0,7.0,1.0,2.0,2751.0,43.0,0.0
